id,inhs:dead,inhs:total_Males,dwc:county,dwc:locality,idigbio:tribe,dwc:infraspecificEpithet,dwc:earliestEonOrLowestEonothem,dwc:rightsHolder,dwc:lifeStage,dwc:taxonomicStatus,inhs:juv_females,inhs:locationTrs,inhs:location_Basin,dwc:earliestAgeOrLowestStage,inhs:superfamily,dwc:ownerInstitutionCode,dwc:taxonRank,dwc:bed,dwc:country,dwc:verbatimDepth,inhs:instars_Female,dwc:identificationID,dcterms:source,dwc:maximumElevationInMeters,inhs:instars_Male,dwc:waterBody,dwc:family,idigbio:associateCondition,idigbio:associateAuthor,dwc:identificationReferences,symbiota:verbatimScientificName,dwc:rights,dwc:island,dwc:geodeticDatum,dcterms:bibliographicCitation,dwc:nomenclaturalCode,dcterms:type,inhs:vouchered,idigbio:associateCommonName,dwc:earliestEpochOrLowestSeries,fcc:datePicked,dwc:namePublishedIn,dwc:verbatimCoordinateSystem,dwc:coordinateUncertaintyInMeters,dwc:day,dwc:lithostratigraphicTerms,dwc:identificationRemarks,dwc:verbatimTaxonRank,dwc:individualID,dwc:latestPeriodOrHighestSystem,idigbio:determinationHistory,dwc:recordedBy,dwc:order,dcterms:references,dwc:islandGroup,dcterms:accessRights,dwc:group,dwc:dateIdentified,idigbio:associatedFamily,dwc:informationWithheld,dwc:scientificNameID,dwc:verbatimElevation,dcterms:rightsHolder,dwc:establishmentMeans,dwc:taxonID,dwc:namePublishedInYear,dwc:maximumDepthInMeters,inhs:live,dwc:typeStatus,dwc:verbatimLatitude,dwc:occurrenceStatus,fcc:subfamily,dwc:locationID,dwc:basisOfRecord,dwc:taxonRemarks,dc:rights,dwc:latestEpochOrHighestSeries,dwc:dynamicProperties,inhs:relic,dwc:municipality,dwc:previousIdentifications,dwc:latestAgeOrHighestStage,dwc:lowestBiostratigraphicZone,dwc:vernacularName,dwc:fieldNotes,dwc:institutionCode,dwc:samplingEffort,dwc:class,inhs:formII_males,dwc:member,collection_name,dwc:minimumDepthInMeters,dwc:verbatimLocality,ingest,idigbio:associateNotes,dwc:phylum,dcterms:rights,symbiotaverbatimScientificName,dwc:relatedResourceID,dwc:minimumElevationInMeters,dwc:associatedTaxa,data_rights,dwc:samplingProtocol,dwc:originalNameUsage,dwc:startDayOfYear,dwc:verbatimCoordinates,idigbio:substrate,idigbio:etag,idigbio:uuid,dwc:georeferencedDate,inhs:formII_females,dwc:habitat,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:associatedMedia,dwc:dataGeneralizations,inhs:location_RiverMile,dwc:namePublishedInID,symbiota:recordEnteredBy,inhs:location_Stream,idigbio:associateDeterminedBy,dwc:earliestPeriodOrLowestSystem,dwc:subgenus,dwc:decimalLatitude,idigbio:hostFamily,dwc:georeferenceRemarks,dwc:occurrenceRemarks,row number,dwc:preparations,dwc:identificationVerificationStatus,idigbio:subfamily,idigbio:preparationCount,fcc:pickedBy,dwc:eventRemarks,dwc:VerbatimEventDate,dwc:associatedReferences,dwc:higherGeographyID,link,idigbio:endangeredStatus,dwc:locationAccordingTo,dwc:georeferenceSources,dwc:associatedSequences,dwc:formation,dwc:higherClassification,dwc:catalogNumber,dwc:verbatimSRS,dwc:higherGeography,dwc:individualCount,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:georeferencedBy,dwc:eventTime,dwc:identificationQualifier,idigbio:associateRelationship,dwc:behavior,dwc:specificEpithet,dwc:countryCode,idigbio:associateIdentifier,dwc:kingdom,idigbio:recordID,dwc:fieldNumber,dwc:coordinatePrecision,inhs:juv_males,inhs:juv_undetermined,dcterms:language,dwc:stateProvince,dwc:eventDate,inhs:total_females,dwc:collectionID,idigbio:recordId,dwc:collectionCode,dwc:nameAccordingTo,idigbio:barcodeValue,dwc:verbatimLongitude,dwc:georeferenceVerificationStatus,dwc:associatedOccurrences,inhs:formI_males,dwc:recordNumber,dwc:genus,dwc:continent,dwc:sex,dwc:identifiedBy,idigbio:version,dwc:disposition,collection_description,update,dwc:preparation,dwc:latestEraOrHighestErathem,idigbio:associatedRelationship,idigbio:dateModified,dwc:accessRights,dwc:institutionID,dwc:locationRemarks,dwc:reproductiveCondition,dwc:eventID,idigbio:subgenus,dwc:endDayOfYear,dwc:scientificName,dwc:nomenclaturalStatus,dwc:otherCatalogNumbers,dwc:verbatimEventDate,dcterms:reference,dwc:earliestEraOrLowestErathem,idigbio:preservative,dwc:georeferenceProtocol,dcterms:modified,fcc:superfamily,dwc:footprintWKT,dwc:datasetID,dwc:year
467d9a0e-8df1-494c-b27d-71c162b0dde2,,,Barnstable,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,E. F. Williams;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615127,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Barnstable,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,e2eded82549c87279aab506438147452629da6f3,467d9a0e-8df1-494c-b27d-71c162b0dde2,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a2b0cea6-30e6-4e13-b89c-aa8a2e8f82e7,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569863,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:3444f085-7ac3-4593-b209-495823508435,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:02:10.288Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1896
16ef36fc-4ac6-47c9-948f-47e5604bea73,,,Norfolk County,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,F. G. Floyd,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=567692,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,2012,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Milton,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,916a11e91a059278375909ba6b845d42d7d29897,16ef36fc-4ac6-47c9-948f-47e5604bea73,,,,Raf.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a8577a87-56ee-4e23-bf89-4aee4d351072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,barcode-00354399,,,,,,,,,,,,verticillata,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:f158b6cc-91b1-4d8a-a50c-014c7e3b657b,AMES,,,,,,,,Isotria,,,,,,,,,,,2015-05-28T06:02:16.666Z,,,,Flower,,,,Isotria verticillata,,AMES-accession-115628,,,,,,2012-01-20 16:47:53,,,,1901
100e9e6f-550b-4d57-88ef-148ac85de423,,,Bristol,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,O. Ames;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615115,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Norton,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,6032cfde3651761fc0e2b36569d2dc3f8ac8fa14,100e9e6f-550b-4d57-88ef-148ac85de423,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3256946e-2a38-4633-be9c-eac0404dac82,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569853,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:1432a5de-0ff0-4878-8c82-d4a739d5b317,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:01:37.012Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1905
b3e7480a-c346-4fe9-8acd-e02803e8b54a,,,Rutland,,,makasin,,,,,,,,,,,var.,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,W. W. Eggleston;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789207,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, recordNumber",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Rutland,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,13be77635a538503b1c51336a8afb6d73db60a38,b3e7480a-c346-4fe9-8acd-e02803e8b54a,,,,(Farw.) Sheviak,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f6b5688a-9430-48fa-aec7-eeef7eab58de,,,,,rebecca,,,,,,,,,,,,,,,,,,,,,,,,,,00728272,,,,,,,,,,,,parviflorum,,,Chlorobionta,,,,,,,Vermont,,,urn:lsid:biocol.org:col:15408,urn:uuid:dd3d1a75-97a1-4386-bae9-cea337abf908,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:01:37.047Z,,,,,,,,Cypripedium parviflorum var. makasin,,,,,,,,2015-05-12 09:40:08,,,,1898
8860d7d7-3b3b-4c65-a987-dc4d7a7c89f2,,,Aroostook,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,A. A. Eaton;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789792,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Fort Kent,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,b13326cf779a9fce1be714a2a46a2d23888d415d,8860d7d7-3b3b-4c65-a987-dc4d7a7c89f2,,,,(Nutt.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/768fe889-fa69-4ea2-a6af-d64f7801668b,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00728847,,,,,,,,,,,,huronensis,,,Chlorobionta,,,,,,,Maine,,,urn:lsid:biocol.org:col:15408,urn:uuid:4a81c7a0-0057-4271-9e11-9765848cdd74,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:16.634Z,,,,,,,,Platanthera huronensis,,,,,,,,2015-05-12 09:40:08,,,,1904
913ded7f-d3ba-45e6-a352-88dfafafffa8,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,William Coolidge Lane;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592544,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Manchester,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,9bda24659bb5a2f9f323a3a79f242e3fca8bc7d1,913ded7f-d3ba-45e6-a352-88dfafafffa8,,,,(Michx.) G. Don,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5018ec2c-66d0-4876-be86-565c6c3f3e58,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00462674,,,,,,,,,,,,lacera,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:62f3d896-8e15-4377-8d0a-470471411cfb,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:01:36.993Z,,,,,,,,Platanthera lacera,,,,,,,,2015-05-12 09:40:08,,,,1877
f32940b6-e4c9-4f24-b7e7-d291bd7f3142,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,A. A. Eaton;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789836,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, locality",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,308679fa665ed532cc53c4a119da505201e89df5,f32940b6-e4c9-4f24-b7e7-d291bd7f3142,,,,(Nutt.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4a831a06-2c5c-48c5-82f0-a65d3858e63e,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00728892,,,,,,,,,,,,huronensis,,,Chlorobionta,,,,,,,Maine,,,urn:lsid:biocol.org:col:15408,urn:uuid:96167099-6d69-4ebb-97b8-8ce52c403fd5,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:16.751Z,,,,,,,,Platanthera huronensis,,,,,,,,2015-05-12 09:40:08,,,,1904
deaa0bd8-40ae-4d44-9036-172bef87f963,,,New Haven,,,pubescens,,,,,,,,,,,var.,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,E. B. Harger;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=791124,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Oxford,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,8758a57bd7f20fef41227eb701463f918f41476b,deaa0bd8-40ae-4d44-9036-172bef87f963,,,,(Willd.) Knight,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5833f4dd-8875-44c7-8206-18349ce2d0b2,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00712630,,,,,,,,,,,,parviflorum,,,Chlorobionta,,,,,,,Connecticut,,,urn:lsid:biocol.org:col:15408,urn:uuid:4d81015a-2511-4c31-9800-fb5072fa476b,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:02:10.316Z,,,,,,,,Cypripedium parviflorum var. pubescens,,,,,,,,2015-05-12 09:40:08,,,,1901
14c69127-675c-48f8-b639-eab7d4a8bf30,,,Orange,,,pubescens,,,,,,,,,,,var.,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,H. M. Denslow;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=790997,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Fairlee,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,1fd9785af5fe07dc3c86569b5f6244b6cb444108,14c69127-675c-48f8-b639-eab7d4a8bf30,,,,(Willd.) Knight,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5a8d12e5-6642-4a8d-a69a-4ea43a708a05,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00741557,,,,,,,,,,,,parviflorum,,,Chlorobionta,,,,,,,Vermont,,,urn:lsid:biocol.org:col:15408,urn:uuid:8c33c793-47a8-4431-bfae-921d8c8b2598,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:02:10.307Z,,,,,,,,Cypripedium parviflorum var. pubescens,,,,,,,,2015-05-12 09:40:08,,,,1910
6588e352-ad36-4a77-9cb9-e5b1dfa51a4f,,,Aroostook,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,H. M. Denslow;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789774,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, recordNumber",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Woodland,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,a491fbf3e8fdf41140338904189ced1787fd0ded,6588e352-ad36-4a77-9cb9-e5b1dfa51a4f,,,,(Nutt.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2ac632b9-acbc-46bc-ae20-3ee03c3e049c,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00728829,,,,,,,,,,,,huronensis,,,Chlorobionta,,,,,,,Maine,,,urn:lsid:biocol.org:col:15408,urn:uuid:dc439f16-077a-4c50-ab8b-e4a012737ed3,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:10.284Z,,,,,,,,Platanthera huronensis,,,,,,,,2015-05-12 09:40:08,,,,1921
7e6c36b5-e44c-4d9a-a6a7-9b1bad4cfc06,,,Addison,,,makasin,,,,,,,,,,,var.,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,E. Brainerd;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789198,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,New Haven,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,35a9bd51aa812c1bb6c17acd60cba44f66dc907d,7e6c36b5-e44c-4d9a-a6a7-9b1bad4cfc06,,,,(Farw.) Sheviak,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9ad11831-684e-4e3e-8c99-e0cfb634aeb9,,,,,rebecca,,,,,,,,,,,,,,,,,,,,,,,,,,00728263,,,,,,,,,,,,parviflorum,,,Chlorobionta,,,,,,,Vermont,,,urn:lsid:biocol.org:col:15408,urn:uuid:632d561c-270a-4dea-88a0-1849a597299a,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:01:43.396Z,,,,,,,,Cypripedium parviflorum var. makasin,,,,,,,,2015-05-12 09:40:08,,,,1878
d1ab2c5d-94d6-4ff5-ab7f-b8702f6c0250,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,Oakes Ames; B. A.,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592336,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, recordNumber",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,North Tewksbury,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,0a9396950238f70613a7a50b48dabeb277b33c7d,d1ab2c5d-94d6-4ff5-ab7f-b8702f6c0250,,,,(Bigelow) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a0048ea0-12a5-4478-9ee5-82cf8c506a6e,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00462457,,,,,,,,,,,,grandiflora,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:dbd1ae65-34cf-498d-b1b8-a2e8e09cf648,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:29.034Z,,,,,,,,Platanthera grandiflora,,,,,,,,2015-05-12 09:40:08,,,,1902
76605794-edd1-4964-a706-9fbdabb916b4,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,O. Ames;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615103,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, locality",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,da45216431da8db0e9ec61b791791151e3031f46,76605794-edd1-4964-a706-9fbdabb916b4,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2ef1e0f7-f43e-4ac6-96ad-b6ba4ae9dae1,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569837,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:8c299f17-5d96-4a3d-a72d-11cb725f6aa7,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:02:35.522Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1903
15f4c37d-6cfa-4331-827a-adae9a52ac2e,,,Dukes,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,H. I. Brown; Mrs. H. I. Brown; F. C. Seymour,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615145,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, recordNumber",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,West Tisbury,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,e54f34d893db965b4e236f595141c4335525b4f6,15f4c37d-6cfa-4331-827a-adae9a52ac2e,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5a119002-ae26-42f3-8ee2-4077142dbaaf,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569888,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:bf664449-b25a-4514-9a69-0f4854066e87,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:01:56.520Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1916
6e880fb3-b54f-47d6-9d16-50b706e6d9cf,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,Geo. G. Kennedy;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592132,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Norwood,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,2d386648a792c18b823ec28419463c6e61023515,6e880fb3-b54f-47d6-9d16-50b706e6d9cf,,,,(Raf.) Raf.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/747b3659-d4f1-4c61-b680-8080201fd2bb,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00462097,,,,,,,,,,,,maculata,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:d0f81e03-f635-4b1c-a9f8-51cde9102a42,AMES,,,,,,,,Corallorhiza,,,,,,,,,,,2015-05-28T06:02:10.221Z,,,,,,,,Corallorhiza maculata,,,,,,,,2015-05-12 09:40:08,,,,1894
28d0af9c-8048-424e-bbe9-2f249f567c01,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,Geo. G. Kennedy;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592339,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Canton,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,1d99f30ed0b0cb6d355a3362f72fe42d5fa9ab0e,28d0af9c-8048-424e-bbe9-2f249f567c01,,,,(Bigelow) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ca3e42ab-24f3-42a1-aef3-66a222520e76,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00462462,,,,,,,,,,,,grandiflora,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:e534587d-4b76-4e6b-b321-7bbc23baa6fb,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:01:49.979Z,,,,,,,,Platanthera grandiflora,,,,,,,,2015-05-12 09:40:08,,,,1899
720839b4-1609-46b0-87a9-e2ab02d72ccd,,,Hampden,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,R. A. Clark; F. C. Seymour,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615169,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, recordNumber",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Wilbraham,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,de11fe5ef85417d41d0f8fe564d32cd004f68654,720839b4-1609-46b0-87a9-e2ab02d72ccd,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5a7c4e3f-dacf-423e-90ac-6a4a5aa34274,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569925,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:c565b319-b243-4060-8129-459feed820d3,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:01:43.291Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1929
