"","barcodevalue","basisofrecord","bed","catalognumber","class","collectioncode","collectionid","collectionname","collector","commonname","continent","country","countrycode","county","datecollected","datemodified","dqs","earliestageorloweststage","earliestepochorlowestseries","earliesteraorlowesterathem","earliestperiodorlowestsystem","etag","eventdate","family","fieldnumber","formation","gbif_cannonicalname","gbif_genus","gbif_specificepithet","gbif_taxonid","genus","latitude","longitude","group","hasImage","highertaxon","individualcount","infraspecificepithet","institutioncode","institutionid","institutionname","kingdom","latestageorhigheststage","latestepochorhighestseries","latesteraorhighesterathem","latestperiodorhighestsystem","lithostratigraphicterms","locality","lowestbiostratigraphiczone","maxdepth","maxelevation","member","mindepth","minelevation","municipality","occurrenceid","order","phylum","recordnumber","recordset","name","specificepithet","stateprovince","typestatus","uuid","verbatimeventdate","verbatimlocality","version","waterbody","prov","inst_cat"
"574",NA,"preservedspecimen",NA,"b-238","aves","birdsgeneral",NA,NA,"k. clayton; k. clayton","little green heron","north america","united states","usa","lyon",1953-06-18 00:00:00,"2015-02-22T20:55:47.186000+00:00","0.4",NA,NA,NA,NA,"51d9b8b5af7334df3590712711373cd2159a9176","6/18/1953","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia;chordata;aves;pelecaniformes;ardeidae;butorides","1",NA,"kstc",NA,NA,"animalia",NA,NA,NA,NA,NA,"kansas, lyon co., emporia",NA,NA,NA,NA,NA,NA,NA,"kstc:birdsgeneral:b-238","pelecaniformes","chordata",NA,"013c6135-cb98-45f5-ad86-98e4050481a8","butorides virescens","virescens","kansas",NA,"bcfd00a9-c224-4704-a19b-e273a81d4998","jun. 18, 1953",NA,NA,NA,"idigbio","kstc_b-238"
"575",NA,"preservedspecimen",NA,"5959","aves","bird specimens",NA,NA,"collector(s): austin paul smith",NA,"north america","united states","usa","kerr county",1915-04-29 00:00:00,"2015-01-07T17:10:21.383000+00:00","0.4",NA,NA,NA,NA,"68401cd3b4b94512f0f811af29b0a84f1d211f79","1915-04-29","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","30.07722","-99.24",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"dmns","urn:lsid:biocol.org:col:35013",NA,"animalia",NA,NA,NA,NA,NA,"ingram",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:dmns:bird:5959:985801","pelecaniformes","chordata","aps500","bcbae485-1286-4452-bbc9-bcb38c6c3573","butorides virescens","virescens","texas",NA,"bd7c001d-125d-4ee8-aa7e-7d1446e3a406","29 apr 1915","no verbatim locality recorded",NA,NA,"idigbio","dmns_5959"
"576",NA,"preservedspecimen",NA,"45504","aves","bird specimens",NA,NA,"collector(s): chester c. lamb",NA,"north america","mexico","mex",NA,1947-02-09 00:00:00,"2015-02-22T11:52:37.997000+00:00","0.433333333333333",NA,NA,NA,NA,"f73540d2ee19f5d9f0881609cafabfa0e9814d05","1947-02-09","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","16.350166","-95.335095",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"mlz","urn:lsid:biocol.org:col:35295",NA,"animalia",NA,NA,NA,NA,NA,"las tejas, 9 mi w tehuantepec",NA,NA,"45.72",NA,NA,"45.72",NA,"urn:occurrence:arctos:mlz:bird:45504:822690","pelecaniformes","chordata","45146","c2e06358-1f9f-463c-843f-446c0a37fbd0","butorides virescens","virescens","oaxaca",NA,"be7a1eff-1fee-4d70-ae40-4bf1731e326c","09 feb 1947","las tejedas: 9 mi w tehuantepec",NA,NA,"idigbio","mlz_45504"
"577",NA,"preservedspecimen",NA,"zo-7983","aves","zo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-22T10:50:22.528000+00:00","0.25",NA,NA,NA,NA,"50c6760cbfc3526b5233bdb8146ea777d8fd2920",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia | chordata | aves | [not recorded] | ardeidae | butorides","1",NA,"nysm","urn:lsid:biocol.org:col:35009",NA,"animalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:nysm:zo:zo-7983","pelecaniformes","chordata",NA,"a8f0fbaf-68b3-4e73-83d7-24d238ac966d","butorides virescens","virescens",NA,NA,"bea95b99-d314-40f7-885a-e5c102639a8c",NA,NA,NA,NA,"idigbio","nysm_zo-7983"
"578",NA,"preservedspecimen",NA,"58981","aves","bird","urn:lsid:biocol.org:col:34966",NA,"s. and l. phelps","green heron","north america","united states","usa","benton",8888-04-27 00:00:00,"2015-03-10T12:47:35.879000+00:00","0.45",NA,NA,NA,NA,"d19cb098baceee0676bc1cd93398b4f26acc66a9","8888","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","44.540121","-123.3676014",NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae |  | butorides","1",NA,"uwbm","urn:lsid:biocol.org:col:34878",NA,"animalia",NA,NA,NA,NA,NA,"oregon: benton county; philomath",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:uwbm:bird:58981","pelecaniformes","chordata",NA,"1ea148f3-17d9-4af8-b49f-bb17affe24d8","butorides virescens","virescens","oregon",NA,"beedc3cb-ef17-4b15-8ae4-79ee9da39ee2","no date","united states of america | oregon | benton |  |  | oregon: benton county; philomath",NA,NA,"idigbio","uwbm_58981"
"579",NA,"preservedspecimen",NA,"34286","aves","bird","urn:lsid:biocol.org:col:34966",NA,NA,"green heron","north america","united states","usa","chester",1912-04-09 00:00:00,"2015-03-10T12:48:56.055000+00:00","0.45",NA,NA,NA,NA,"b82b34f5e0a12064ec30f56980e40d1fdb7e85b0","1912-04-09","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","40.0474601","-75.4377937",NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae |  | butorides","1",NA,"uwbm","urn:lsid:biocol.org:col:34878",NA,"animalia",NA,NA,NA,NA,NA,"pennsylvania: chester county; berwyn",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:uwbm:bird:34286","pelecaniformes","chordata",NA,"1ea148f3-17d9-4af8-b49f-bb17affe24d8","butorides virescens","virescens","pennsylvania",NA,"befdaef4-f564-471f-8ae8-d985ebf55d2c","9 april 1912","united states of america | pennsylvania | chester |  |  | pennsylvania: chester county; berwyn",NA,NA,"idigbio","uwbm_34286"
"580",NA,"preservedspecimen",NA,"28812","aves","bird",NA,NA,"lankester, c.h.",NA,"north america","costa rica","cri","puntarenas",1933-01-09 00:00:00,"2015-03-10T00:58:14.330000+00:00","0.416666666666667",NA,NA,NA,NA,"849c257c1478cb603e537bddeeacae24418493d0","1933-01-09","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ciconiiformes | ardeidae | butorides",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:bird:28812","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","puntarenas",NA,"bf491be1-828b-46f8-bd88-6bc57443f07f","09 jan 1933","north america | costa rica | isla del coco",NA,"north pacific ocean","idigbio","wfvz_28812"
"581",NA,"preservedspecimen",NA,"20069","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1961-12-08 00:00:00,"2015-03-10T09:46:05.651000+00:00","0.383333333333333",NA,NA,NA,NA,"7a3b99d7a903f5c45877560bf2ff3a77456faef3","1961-12-08","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"ocotlan",NA,NA,NA,NA,NA,NA,NA,"f3244faa-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","jalisco",NA,"bf6a12e9-20f2-4413-908b-0307eeb962cc",NA,"undefined | mexico | jalisco | ocotlan",NA,NA,"idigbio","mmnh_20069"
"582",NA,"preservedspecimen",NA,"21649","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1963-10-20 00:00:00,"2015-03-10T09:44:36.301000+00:00","0.383333333333333",NA,NA,NA,NA,"571688070ed27844623c5027f772489e52eddcf8","1963-10-20","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"san blas",NA,NA,NA,NA,NA,NA,NA,"f3754f18-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","nayarit",NA,"bfee80cf-8c69-4485-ba67-b46f04289378",NA,"undefined | mexico | nayarit | san blas",NA,NA,"idigbio","mmnh_21649"
"583",NA,"preserved specimen",NA,"5304.0","aves","birds",NA,NA,"o. n. sandoz","green heron","north america","united states","usa","comanche",1963-09-07 00:00:00,"2014-06-25T20:02:05.320000+00:00","0.4",NA,NA,NA,NA,"aaca19a0a0632821e4f1775f8ff08a3cf4fd804c","1963-09-07","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","34.7294693","-98.5024338",NA,"FALSE",NA,NA,NA,"omnh",NA,NA,"animalia",NA,NA,NA,NA,NA,"medicine park",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:omnh:birds:5304","pelecaniformes","chordata",NA,"3fedbb40-3988-4665-bf86-6b1c89c57215","butorides virescens","virescens","oklahoma",NA,"c0571d0a-1500-4ba3-b57c-7f38bb35e5ed","7 september 1963",NA,NA,NA,"idigbio","omnh_5304.0"
"584",NA,"preservedspecimen",NA,"34128","aves","bird","urn:lsid:biocol.org:col:34966",NA,"k. ingram 81-149","green heron","north america","united states","usa","maricopa",1981-07-31 00:00:00,"2015-03-10T13:20:26.671000+00:00","0.466666666666667",NA,NA,NA,NA,"4ca41b7faeb5b7aad9264a7654c5571415d2e949","1981-07-31","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","33.4222685","-111.8226402",NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae |  | butorides","1",NA,"uwbm","urn:lsid:biocol.org:col:34878",NA,"animalia",NA,NA,NA,NA,NA,"arizona: maricopa county; mesa",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:uwbm:bird:34128","pelecaniformes","chordata",NA,"1ea148f3-17d9-4af8-b49f-bb17affe24d8","butorides virescens","virescens","arizona",NA,"c0d6e34d-2a44-483a-8cb6-46ba57e85c8b","31 july 1981","united states of america | arizona | maricopa |  |  | arizona: maricopa county; mesa",NA,NA,"idigbio","uwbm_34128"
"585",NA,"preservedspecimen",NA,"50411","aves","bird specimens",NA,NA,"collector(s): chester c. lamb",NA,"north america","mexico","mex",NA,1949-06-25 00:00:00,"2015-01-06T22:12:59.922000+00:00","0.433333333333333",NA,NA,NA,NA,"2ce866d9480c3736a19bf0e1e30c71872381bfff","1949-06-25","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","27.678417","-105.171362",NA,"FALSE","animalia chordata aves ciconiiformes ardeidae",NA,NA,"mlz","urn:lsid:biocol.org:col:35295",NA,"animalia",NA,NA,NA,NA,NA,"ciudad camargo",NA,NA,"1226.82",NA,NA,"1226.82",NA,"urn:occurrence:arctos:mlz:bird:50411:124980","pelecaniformes","chordata","49955","c2e06358-1f9f-463c-843f-446c0a37fbd0","butorides virescens","virescens","chihuahua",NA,"c17e10a9-203a-40fe-9019-b18c204a82f7","25 jun 1949","ciudad camargo",NA,NA,"idigbio","mlz_50411"
"586",NA,"preservedspecimen",NA,"60-39","aves","birds",NA,NA,"swanson, carl","green heron","north america","united states","usa","wahkiakum",1958-07-14 00:00:00,"2015-04-09T16:24:34.207000+00:00","0.45",NA,NA,NA,NA,"1b78d6d6faede41930e0ea364b212cecb2984c15","1958-07-14","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","aves | ciconiiformes | ardeidae",NA,NA,"crcm","urn:lsid:biocol.org:col:34938",NA,"animalia",NA,NA,NA,NA,NA,"e. little island, puget island, wahkiakum co, wash.",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:crcm:birds:60-39","pelecaniformes","chordata",NA,"311c3a01-c824-4a85-8771-fcc3f353619b","butorides virescens","virescens","washington",NA,"c1c0fc01-5653-4c17-8336-5576ee7bbcb1","14-jul-1958","north america | united states | washington | wahkiakum | puget island | columbia river | e. little island, puget island, wahkiakum co, wash.",NA,"columbia river","idigbio","crcm_60-39"
"587",NA,"preservedspecimen",NA,"53519","aves","bird specimens",NA,NA,"collector(s): glenn seeholzer; preparator(s): ryan t. bakelaar",NA,"north america","united states","usa","wayne county",2009-09-10 00:00:00,"2015-01-09T03:42:42.995000+00:00","0.4",NA,NA,NA,NA,"257aa8619e130f92cf8dfa01798469632e932931","2009-09-10","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","43.084559","-76.705987",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"cumv","http://grbio.org/cool/i64g-wjcr",NA,"animalia",NA,NA,NA,NA,NA,"savannah, martens tract",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:cumv:bird:53519:2285542","pelecaniformes","chordata",NA,"e506c5e0-99b6-4e97-b7b4-4536cb80209b","butorides virescens","virescens","new york",NA,"c1e30ea1-0104-42e7-be36-44bd2055d2ba","2009-09-10","savannah, martens tract",NA,NA,"idigbio","cumv_53519"
"588",NA,"preservedspecimen",NA,"20027","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1961-12-18 00:00:00,"2015-03-10T09:50:01.750000+00:00","0.383333333333333",NA,NA,NA,NA,"36c7d3c22168a8c809d8392eaea3b97a422978b1","1961-12-18","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"1.5mi e of tlacotalpan",NA,NA,NA,NA,NA,NA,NA,"f318f63c-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","veracruz",NA,"c20ec73d-e6d9-4d51-801d-9cd1990d6fd0",NA,"undefined | mexico | veracruz | 1.5mi e of tlacotalpan",NA,NA,"idigbio","mmnh_20027"
"589",NA,"preservedspecimen",NA,"916","aves","wildlifebirds",NA,NA,NA,"green heron","north america","united states","usa","humboldt",1962-11-08 00:00:00,"2015-04-09T22:02:41.158000+00:00","0.4",NA,NA,NA,NA,"a612ed0d5c03f72368907f9f525db51e0c017abf","1962-11-08","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","aves | pelecaniformes | ardeidae | butorides",NA,NA,"hsu","http://grbio.org/cool/jaci-3nzp",NA,"animalia",NA,NA,NA,NA,NA,"arcata",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:hsu:wildlifebirds:916","pelecaniformes","chordata",NA,"46be8190-0533-4fc7-9cab-1faa26d9906e","butorides virescens","virescens","california",NA,"c210b456-eb01-4e55-81c9-5b37f91d85a2",NA,"usa | california | humboldt",NA,NA,"idigbio","hsu_916"
"590",NA,"preservedspecimen",NA,"83620","aves","bird","http://grbio.org/cool/ywsm-eq6q",NA,"tri-state bird rescue",NA,"north america","united states","usa","new castle",1999-08-26 00:00:00,"2015-03-10T08:22:28.427000+00:00","0.466666666666667",NA,NA,NA,NA,"d12906a56eb550cb7b60abbce9d48a531332dbcd","1999-08-26","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","39.7146478","-75.7324076",NA,"FALSE","ciconiiformes | ardeidae | butorides",NA,NA,"dmnh","http://biocol.org/urn:lsid:biocol.org:col:34940",NA,"animalia",NA,NA,NA,NA,NA,"newark, old possum hollow road",NA,NA,NA,NA,NA,NA,NA,"a8150997-c591-11e3-acd2-03413f76937f","pelecaniformes","chordata","tsbr 99-2435","605bb19b-7564-4e6d-a5df-8ec841d68ba0","butorides virescens","virescens","delaware",NA,"c29d90ba-6d82-4df9-95b6-20413bc1a606","26aug1999","north america | usa | delaware | new castle | newark, old possum hollow road",NA,NA,"idigbio","dmnh_83620"
"591",NA,"preservedspecimen",NA,"59081","aves","bird specimens",NA,NA,"collector(s): chester c. lamb",NA,"north america","mexico","mex",NA,1955-01-25 00:00:00,"2015-01-06T22:16:10.271000+00:00","0.433333333333333",NA,NA,NA,NA,"20028dbfc56835a77eef26573f07dec5cd867442","1955-01-25","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","17.274182","-100.695039",NA,"FALSE","animalia chordata aves ciconiiformes ardeidae","1",NA,"mlz","urn:lsid:biocol.org:col:35295",NA,"animalia",NA,NA,NA,NA,NA,"rancho tortuga, 5 mi nw tecpan",NA,NA,"15.24",NA,NA,"15.24",NA,"urn:occurrence:arctos:mlz:bird:59081:347296","pelecaniformes","chordata","58508","c2e06358-1f9f-463c-843f-446c0a37fbd0","butorides virescens","virescens","guerrero",NA,"c2c9558d-bf81-417b-8a22-e63804043d5d","25 jan 1955","rancho tortuga: 5 mi nw tecpan",NA,NA,"idigbio","mlz_59081"
"592",NA,"preservedspecimen",NA,"43272","aves","bird",NA,NA,"gardner, d., for",NA,"north america","panama","pan",NA,1985-10-18 00:00:00,"2015-03-10T00:44:08.115000+00:00","0.4",NA,NA,NA,NA,"e23ed323a42f9d99df9ecd39d0b97b1dee667c84","1985-10-18","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ciconiiformes | ardeidae | butorides",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"fort davis",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:bird:43272","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","colón",NA,"c2dd5b69-826b-4494-9375-888a6c958de6","18 oct 1985","north america | panama | colon | fort davis",NA,NA,"idigbio","wfvz_43272"
"593",NA,"preservedspecimen",NA,"53168","aves","bird specimens",NA,NA,"collector(s): christopher s. wood, j. h. barry; preparator(s): michi t. schulenberg",NA,"north america","united states","usa","seneca county",2009-08-21 00:00:00,"2015-01-09T03:40:17.879000+00:00","0.4",NA,NA,NA,NA,"0805d58a6a208efc0d57272857d44b93a5482d08","2009-08-21","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"cumv","http://grbio.org/cool/i64g-wjcr",NA,"animalia",NA,NA,NA,NA,NA,"montezuma national wildlife refuge, tsache pool",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:cumv:bird:53168:2293899","pelecaniformes","chordata",NA,"e506c5e0-99b6-4e97-b7b4-4536cb80209b","butorides virescens","virescens","new york",NA,"c3c4cdf7-91cc-44ad-8f77-ac6d44c71caa","2009-08-21","montezuma national wildlife refuge, tsache pool",NA,NA,"idigbio","cumv_53168"
"594",NA,"preservedspecimen",NA,"ypm orn 109812","aves","vz",NA,NA,"j. a. spendelow","green heron","north america","united states","usa","fairfield county",1978-09-14 00:00:00,"2015-04-18T07:00:59.021000+00:00","0.4",NA,NA,NA,NA,"e0872b8951987ea09527ec4cba28eeba589b864d","1978-09-14","ardeidae","n-679",NA,NA,NA,NA,NA,"butorides","41.2103","-73.1197",NA,"FALSE","animalia; chordata; vertebrata; amniota; aves; neornithes; neognathae; pelecaniformes; ardeidae","1",NA,"ypm",NA,NA,"animalia",NA,NA,NA,NA,NA,"lordship marsh",NA,NA,NA,NA,NA,NA,"stratford","urn:uuid:0b96d9d7-130c-4880-8e28-585206d79ac7","pelecaniformes","chordata",NA,"8fc08919-1137-42e4-9fa5-9e64f1e5757b","butorides virescens","virescens","connecticut",NA,"c3e0d749-3558-4101-8ecc-7673ca58f69d",NA,NA,NA,NA,"idigbio","ypm_ypm orn 109812"
"595",NA,"preservedspecimen",NA,"4818","aves","bird","urn:lsid:biocol.org:col:34966",NA,"f. and h. h. for r. m. mitchell","green heron","north america","united states","usa","orange",1879-04-15 00:00:00,"2015-03-10T13:23:01.706000+00:00","0.466666666666667",NA,NA,NA,NA,"cc6a03c943284f23dacb8b6c3fdff7eb4b4c6816","1879-04-15","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","28.7217542","-81.434269",NA,"FALSE","animalia | chordata | aves | ciconiiformes | ardeidae |  | butorides","1",NA,"uwbm","urn:lsid:biocol.org:col:34878",NA,"animalia",NA,NA,NA,NA,NA,"florida: orange county; wekiva river",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:uwbm:bird:4818","pelecaniformes","chordata",NA,"1ea148f3-17d9-4af8-b49f-bb17affe24d8","butorides virescens","virescens","florida",NA,"c47e6bfc-c90f-466a-8a62-76f019be7f37","15 april 1879","united states of america | florida | orange |  |  | florida: orange county; wekiva river",NA,NA,"idigbio","uwbm_4818"
"596",NA,"preserved specimen",NA,"1185.0","aves","birds",NA,NA,"c. d. riggs","green heron","north america","united states","usa","marshall",1954-05-15 00:00:00,"2014-06-25T20:04:34.556000+00:00","0.4",NA,NA,NA,NA,"7a5b395a402b1e9a8ba167482dd754f4f43f3d15","1954-05-15","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","33.8448029","-96.7465744",NA,"FALSE",NA,NA,NA,"omnh",NA,NA,"animalia",NA,NA,NA,NA,NA,"lake texoma",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:omnh:birds:1185","pelecaniformes","chordata",NA,"3fedbb40-3988-4665-bf86-6b1c89c57215","butorides virescens","virescens","oklahoma",NA,"c488c15f-2dc1-4f25-a0aa-e6cb74c1eadc","15 may 1954",NA,NA,NA,"idigbio","omnh_1185.0"
"597",NA,"preservedspecimen",NA,"13271","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1957-07-28 00:00:00,"2015-03-10T09:53:48.785000+00:00","0.383333333333333",NA,NA,NA,NA,"1229406c686b40295351db3063bd9f102ca72ba9","1957-07-28","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"magdelena",NA,NA,NA,NA,NA,NA,NA,"f1dcc1e0-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","jalisco",NA,"c4a8dedd-1e44-426e-9b7c-65be49defcb0",NA,"undefined | mexico | jalisco | magdelena",NA,NA,"idigbio","mmnh_13271"
"598",NA,"preservedspecimen",NA,"bird-20427","aves","bird",NA,NA,"from h. richrod; g. w. shugart",NA,"north america","united states","usa","thurston",1993-07-10 00:00:00,"2015-02-22T05:02:53.762000+00:00","0.416666666666667",NA,NA,NA,NA,"81d82ce21d47eb8ff4976003abcb94ac7b39eed2","1993-07-10","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","47.0378741","-122.9006951",NA,"FALSE","aves | ciconiiformes | ardeidae | butorides",NA,NA,"psm","urn:lsid:biocol.org:col:34825",NA,"animalia",NA,NA,NA,NA,NA,"olympia",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:psm:bird:bird-20427","pelecaniformes","chordata",NA,"e6d3c1da-a02f-43a2-a5ef-6a035298b933","butorides virescens","virescens","washington",NA,"c64574cc-466a-45d0-a3fe-a2d129e797e0",NA,"usa | washington | thurston | olympia",NA,NA,"idigbio","psm_bird-20427"
"599",NA,"preservedspecimen",NA,"ypm orn 109814","aves","vz",NA,NA,"j. a. spendelow","green heron","north america","united states","usa","fairfield county",1978-09-14 00:00:00,"2015-04-18T07:10:47.667000+00:00","0.4",NA,NA,NA,NA,"c645dee2435a9bab7336f95f63af79635737c4d4","1978-09-14","ardeidae","n-681",NA,NA,NA,NA,NA,"butorides","41.2103","-73.1197",NA,"FALSE","animalia; chordata; vertebrata; amniota; aves; neornithes; neognathae; pelecaniformes; ardeidae","1",NA,"ypm",NA,NA,"animalia",NA,NA,NA,NA,NA,"lordship marsh",NA,NA,NA,NA,NA,NA,"stratford","urn:uuid:a2b4a992-e35d-4a92-a89c-606ba6a566de","pelecaniformes","chordata",NA,"8fc08919-1137-42e4-9fa5-9e64f1e5757b","butorides virescens","virescens","connecticut",NA,"c653a5cd-981a-4c23-a6a9-960d9db8daf1",NA,NA,NA,NA,"idigbio","ypm_ypm orn 109814"
"600",NA,"preservedspecimen",NA,"1947","aves","bird",NA,NA,"benner",NA,"north america","united states","usa","queens",1875-09-08 00:00:00,"2015-03-10T09:45:10.873000+00:00","0.4",NA,NA,NA,NA,"eafe8e74fc2b254e68e7e6cfc679ab196d559120","1875-09-08","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"astoria",NA,NA,NA,NA,NA,NA,NA,"f301b9d6-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","new york",NA,"c6cdfc41-43f1-42b0-9448-774f6c8bb17a",NA,"undefined | usa | new york | queens | astoria",NA,NA,"idigbio","mmnh_1947"
"601",NA,"preservedspecimen",NA,"osum birds e 583","aves","birds",NA,NA,"price, h. (homer)",NA,"north america","united states","usa","paulding",NA,"2015-02-21T11:02:55.424000+00:00","0.283333333333333",NA,NA,NA,NA,"b5537567b53376cc63e33c2387a5d0b6190bfa54",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides","40.8424","-83.3044",NA,"FALSE",NA,"5",NA,"ohio state university - bird division, columbus, oh (osum)",NA,NA,"animalia",NA,NA,NA,NA,NA,"payne, paulding, ohio, usa",NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biosci.ohio-state.edu:osuc_occurrences:osum__birds__e__583","pelecaniformes","chordata",NA,"3b9ecf1e-3c04-4d8b-84cd-9ae48e70e13a","butorides virescens","virescens","ohio",NA,"c80e6ac2-de1c-4bc2-81aa-c47aebf31631",NA,NA,NA,NA,"idigbio","ohio state university - bird division, columbus, oh (osum)_osum birds e 583"
"602",NA,"preservedspecimen",NA,"ypm orn 103359","aves","vz",NA,NA,"a. harkabus","green heron","north america","united states","usa","new haven county",1969-07-26 00:00:00,"2015-04-18T06:35:28.819000+00:00","0.4",NA,NA,NA,NA,"b2015f69ba0e0ab8d4b27f104abbb7f6fa306083","1969-07-26","ardeidae","37",NA,NA,NA,NA,NA,"butorides","41.2222","-73.0569",NA,"FALSE","animalia; chordata; vertebrata; amniota; aves; neornithes; neognathae; pelecaniformes; ardeidae","1",NA,"ypm",NA,NA,"animalia",NA,NA,NA,NA,NA,"milford point",NA,NA,NA,NA,NA,NA,"milford","urn:uuid:be9fb340-1080-449d-8cc3-314b8235b8f5","pelecaniformes","chordata",NA,"8fc08919-1137-42e4-9fa5-9e64f1e5757b","butorides virescens","virescens","connecticut",NA,"c8116779-fa7f-468e-b3b9-14311b099ec3",NA,NA,NA,NA,"idigbio","ypm_ypm orn 103359"
